H=0_M,H=0_P,H=4_M,H=4_P,H=8_M,H=8_P,H=11_M,H=11_P
0.002425876485464,94.7782106101057,0.307884670926113,58.192999387147,0.400168358469699,39.3247416507583,0.560871448798597,28.1322283194444
0.101205277580146,88.1960284307441,0.398912714234392,56.7306053156193,0.496680379546207,39.0294451214787,0.599278664966645,28.1322283194444
0.198088884818856,82.1480850104608,0.496430307342261,54.5170084320121,0.598535492642242,39.049169126297,0.658846920589748,28.1322283194444
0.30033319479568,76.5216717502941,0.599202938876718,52.0858839524088,0.697692643650632,38.7516184250382,0.697254136757796,28.1322283194444
0.401325382680915,71.3224240801922,0.696790974858938,50.2983255728767,0.798154748906374,38.346431011771,0.797927570636592,28.1322283194444
0.497185807169676,67.0862713882177,0.797129805084567,49.147570777478,0.858992737339655,38.2945850562486,0.870774308074867,28.1322283194444
0.569433780175966,64.042012130263,0.809015279059447,49.0309173775527,0.897329510633352,38.155389936531,0.937008220683437,28.1322283194444
