7400,13.046550416839183,217.4425069473197,23.65777492991605,209691.34764662661
7400,26.093100833678367,217.4425069473197,23.62341337698381,209383.14359298596
7400,39.13965125051755,217.4425069473197,23.589171189425123,209075.38628177167
7400,52.186201667356734,217.4425069473197,23.555047892096884,208768.07416187637
7400,65.23275208419592,217.4425069473197,23.521043012411276,208461.2056883583
7400,78.2793025010351,217.4425069473197,23.487156080319807,208154.77932240826
7400,91.32585291787429,217.4425069473197,23.453386628297565,207848.79353131654
7400,104.37240333471347,217.4425069473197,23.41973419132749,207543.24678844042
7400,117.41895375155265,217.4425069473197,23.386198306884836,207238.13757317144
7400,130.46550416839185,217.4425069473197,23.35277851492174,206933.46437090324
7400,143.51205458523103,217.4425069473197,23.319474357851846,206629.22567299934
7400,156.5586050020702,217.4425069473197,23.28628538053512,206325.41997676127
7400,169.6051554189094,217.4425069473197,23.253211130262734,206022.04578539688
7400,182.65170583574857,217.4425069473197,23.22025115674207,205719.1016079888
7400,195.69825625258775,217.4425069473197,23.187405012081832,205416.585959463
7400,208.74480666942694,217.4425069473197,23.154672250777264,205114.49736055784
7400,221.79135708626612,217.4425069473197,23.1220524296955,204812.83433779303
7400,234.8379075031053,217.4425069473197,23.08954510806103,204511.59542343882
7400,247.88445791994448,217.4425069473197,23.057149847441167,204210.77915548556
7400,260.9310083367837,217.4425069473197,23.024866211731812,203910.38407761324
7400,273.9775587536229,217.4425069473197,22.992693767143123,203610.40873916127
7400,287.02410917046205,217.4425069473197,22.960632082185437,203310.85169509854
7400,300.07065958730124,217.4425069473197,22.92868072765522,203011.71150599356
7400,313.1172100041404,217.4425069473197,22.89683927662113,202712.98673798487
7400,326.1637604209796,217.4425069473197,22.86510730441022,202414.67596275144
7400,339.2103108378188,217.4425069473197,22.833484388594172,202116.77775748353
7400,352.25686125465796,217.4425069473197,22.80197010897573,201819.2907048535
7400,365.30341167149714,217.4425069473197,22.770564047575103,201522.21339298695
7400,378.3499620883363,217.4425069473197,22.739265788616624,201225.54441543386
7400,391.3965125051755,217.4425069473197,22.708074918515333,200929.28237114009
7400,404.4430629220147,217.4425069473197,22.676991025863806,200633.42586441894
7400,417.48961333885387,217.4425069473197,22.64601370141902,200337.97350492293
7400,430.53616375569305,217.4425069473197,22.615142538089266,200042.92390761574
7400,443.58271417253223,217.4425069473197,22.58437713092127,199748.27569274427
7400,456.6292645893714,217.4425069473197,22.553717077087274,199454.02748581092
7400,469.6758150062106,217.4425069473197,22.523161975872338,199160.17791754607
7400,482.7223654230498,217.4425069473197,22.492711428661647,198866.72562388063
7400,495.76891583988896,217.4425069473197,22.46236503892791,198573.6692459188
7400,508.81546625672814,217.4425069473197,22.432122412218963,198281.0074299111
7400,521.8433787444004,217.1318747945378,22.40189516821281,197989.1575001016
7400,534.8526533029058,216.82124264175593,22.371774319158053,197698.11694562275
7400,547.8619278614111,216.82124264175593,22.341748043192204,197407.4670112119
7400,560.8525644907495,216.510610488974,22.311746508352424,197117.623219756
7400,573.824563190921,216.19997833619217,22.281850933199394,196828.58307841312
7400,586.7965618910926,216.19997833619217,22.252038245490922,196539.92966721646
7400,599.7499226620972,215.88934618341025,22.222260878915865,196252.0767049045
7400,612.6846455039349,215.5787140306284,22.19258904944999,195965.02171640706
7400,625.6193683457726,215.5787140306284,22.162987223452685,195678.34961932452
