H=0_M,H=0_P,H=4_M,H=4_P,H=8_M,H=8_P,H=11_M,H=11_P
0.002425876485464,94.7782106101057,0.307884670926113,58.192999387147,0.399113896843171,40.0848662178372,0.559649025494533,27.9912915057514
0.101205277580146,88.1960284307441,0.398912714234392,56.7306053156193,0.5,39.8936398871224,0.598996720447628,28.1696214994419
0.198088884818856,82.1480850104608,0.496430307342261,54.5170084320121,0.600903436943152,39.8082189881229,0.684296282942861,28.8381509703454
0.30033319479568,76.5216717502941,0.599202938876718,52.0858839524088,0.70044443828132,39.4064911563022,0.756474169191622,29.4119686327803
0.401325382680915,71.3224240801922,0.696790974858938,50.2983255728767,0.773828756058158,39.3443668661208,0.833893792424442,29.9813488459165
0.497185807169676,67.0862713882177,0.797129805084567,49.147570777478,0.830160094850478,39.1908588544447,0.88508739695064,30.4671108738308
0.569433780175966,64.042012130263,0.809015279059447,49.0309173775527,0.898285341856934,39.0273665818467,0.941522738460898,30.9484354524465
